,player_id,proj_season_id,proj_pts,proj_min,proj_fgm,proj_fga,proj_fg3m,proj_fg3a,proj_ftm,proj_fta,proj_oreb,proj_dreb,proj_ast,proj_stl,proj_tov,proj_blk
373,1629066,2019-20,7.564850507531908,21.18907403549718,2.872967018540911,6.892339707793451,0.9053696183688775,2.574856528411855,0.946144464986585,1.2157578262633877,0.9165908124842722,2.8092080566725115,1.3549832704173872,0.7376742149908634,0.8235230405620924,0.519353665910125
374,203918,2019-20,11.954142622284508,29.254692472046255,4.490828348323353,9.90783853885326,1.5832979232904656,3.913772504563756,1.4135535819753406,1.8295697175561474,0.40781603351607176,2.2821787640483633,2.375522680076357,0.8669383881237838,1.2607677201080925,0.23052982910075337
375,203585,2019-20,7.382379839129972,22.023841574022356,2.7511618569641634,6.347032720451317,1.1266319316678484,3.008556876946761,0.790037292182499,1.1048835826901076,0.7918866942016367,2.5182018041245557,1.371167312190296,0.595423972848351,0.8473404678512952,0.3766779521147507
376,1627758,2019-20,2.413411154703026,10.300291830136345,0.7999999999999999,2.0332360566212175,0.4268223094060517,0.900291830136347,0.39329442264848696,0.4399416339727305,0.47988326794546116,1.1332360566212176,0.7466472113242434,0.493294422648487,0.3466472113242435,0.09999999999999999
377,1626178,2019-20,8.672599676129865,21.363353154476517,3.339520287992813,6.699788528634865,0.22035323020027073,0.6597187162671252,1.8114080714181509,2.573551070678855,1.217724521170681,3.1648111328800614,1.2563383096657428,0.5884817140547018,0.9782165826914067,0.5307924716062811
378,1626220,2019-20,6.934806260608329,23.007712977206783,2.5593136126109104,5.8760019136440285,0.8890896629407203,2.5091502795813616,0.9523740259035477,1.2375537534476946,0.70339590222213,2.9298550337607976,1.4835663888089046,0.8678532662686897,0.9231937745422498,0.32934686123889345
379,200752,2019-20,11.2357637857213,26.92916555525713,4.293308480673307,9.33224514312762,0.6398799933567775,1.8899225701080427,2.008548199518224,2.5376307406620766,1.1435736824666716,3.480722954884074,2.152238724816413,0.7254384520183842,1.3229850802786058,0.4522390944821315
380,203497,2019-20,13.790347330571564,32.203398039190795,5.25086302794152,8.773753222133415,0.0,0.009406153713332114,3.276364477079498,5.447384257340141,3.2767724398105105,8.312334518976465,1.3987982641723269,0.7695869733636855,1.764312607592089,2.0779581720604288
381,201566,2019-20,20.20956195519775,36.49323207378567,7.271243975913686,16.90094323544482,1.3631554856412058,4.103622147868851,4.300783642405999,5.473048309046649,1.0102066034025587,5.482434010471356,10.269438425565827,1.8662497206572317,3.91900784930382,0.5290295083269034
382,201583,2019-20,4.978704057418798,16.827639816539463,1.7578429826404571,3.9231394585433783,0.866578834589348,2.267906868027495,0.595798078205323,0.7607397083728471,0.4607397083728472,1.4256813385403713,1.1552554278917435,0.5256813385403715,0.5302152686945854,0.1681703642594512
383,1627853,2019-20,5.76976301861003,19.414816497984987,2.141351172144602,5.195310492090435,0.618371709891674,1.6631513808562524,0.8972579574365521,1.1749893894893217,0.2769995821063051,1.5920970769008573,2.8459267547997085,0.7309562141602821,1.1757354174698846,0.13060701035785366
384,1629151,2019-20,7.381758031063225,19.533531718047595,2.731678762463992,5.893178845972985,1.0925538178030878,2.6466933013014406,0.8109829418296668,0.9802611464240408,0.4702416533373811,2.071956308551577,1.0200314448439989,0.46564409149090236,0.7136322898245514,0.2236793669616564
385,1626257,2019-20,4.6227006659519505,15.998750235004149,1.8847540909546239,4.042532830434426,0.16671217307169764,0.5317692047175646,0.7021304066454909,0.9877172017793387,1.1992226161222623,2.68475461854974,0.7941900742808777,0.3850357045441876,0.8025547083337635,0.5849619218585088
386,1626155,2019-20,5.146768701460587,15.740716612096735,2.0071779180220632,4.555808663128912,0.367678871907647,1.1563452430706902,0.7483073237282646,1.0624583668041712,0.5956741557330005,2.068585548870905,0.972471704536553,0.6278074735674747,0.7069556525629199,0.20839721966833696
387,1628400,2019-20,5.632652950542144,16.07797756826481,2.110428924459848,4.870946408273644,0.8933342524658048,2.362719918624973,0.563927049960081,0.7794381386598135,0.5662204043170181,1.7323220046676366,0.6963549076572483,0.47256515298984614,0.47205190836211064,0.10063541630445592
388,201586,2019-20,11.214487735286502,25.422207285726543,4.4813903062173415,9.11094818461658,0.6044242342656503,1.588500767569829,1.6409047215180659,2.2761680447922106,1.8583075118850467,4.907000444755864,1.501471521507839,0.4234940589222945,1.4220767471491191,1.239436921759217
389,203552,2019-20,7.602766495628603,20.971652390966632,2.99858968513973,6.872121750839777,0.9179188018099836,2.382420906135889,0.7145784713003664,0.9311291544025212,0.43343239478219336,2.0479307935953486,1.177175601658047,0.4898526881349136,0.760278223775422,0.2152194448255928
390,203894,2019-20,8.136020258200464,20.337803232396958,2.7158592662157606,6.7367178079222,1.1289519988164107,3.1957789633016525,1.5905871198017796,2.0082102421434,0.31784872749746773,1.691932459133463,2.646273388706057,0.6826186372983273,1.2236247499627217,0.17653758329210442
391,1628983,2019-20,8.190514669351662,21.948450700126973,3.126444052654128,7.26191551444481,0.5793089549053257,1.6547061724482628,1.3842863423381604,1.878397259175032,0.5968488713715855,2.2993380155247363,2.7833295269635547,0.9517410027209761,1.4975732263305375,0.3765993873697617
392,1629003,2019-20,5.689265419858504,18.0554710102212,2.196772021292896,5.003003507099139,0.6803512560244257,1.9697691237400803,0.612742594114904,0.7621511261518361,0.34638705771648637,1.6947431115673888,1.0645202810989447,0.5892885043404951,0.6314711518104,0.15321899509645037
393,1627885,2019-20,6.757540254586017,21.282660123587267,2.5637042777676897,6.081217094646018,0.46206358477554377,1.4177780923332435,1.1858661385925662,1.6321182656134647,0.6910723369920952,2.2164839476275624,2.002618583714634,0.9717476960197258,1.0208867698135868,0.3107192793120892
394,2733,2019-20,4.682081336826633,15.64685626039281,1.8478546933304012,4.018852283659528,0.19236250226819668,0.5557803002486292,0.8308733822091573,1.1162918113535443,0.5628868597179364,1.694864637082538,1.482680003979635,0.6080960952144754,0.6631911234693743,0.3137378550947559
395,202714,2019-20,7.801333183929142,22.825891875341256,2.9265154782041223,6.931940820950748,0.6348489905104469,1.889803908360803,1.3042907182723624,1.7025891669131359,0.36669185398619486,1.8256816679425185,3.9584446240199886,0.9202322107871437,1.5137704883675571,0.14784333295525726
